_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-3.4758728850030387,GO:0031346,M1,1,0,GO Biological Processes,19,positive regulation of cell projection organization,19_GO:0048518 positive regulation of biological process,-3.4758728850030387,5.3089605734767025,5.010121387289087,21160,465,60,7,11.666666666666666,4.144384867012947,11771|12323|13385|15461|15519|22240|234267,Ap2a1|Camk2b|Dlg4|Hras|Hsp90aa1|Dpysl3|Gpm6a,-1.4490451803118956,0,10,0,0,-6.453440894214423,22.51063829787234,
1,-3.4179560229764405,GO:0120032,M1,1,0,GO Biological Processes,19,regulation of plasma membrane bounded cell projection assembly,19_GO:0050789 regulation of biological process,-3.4179560229764405,8.08868501529052,5.610051072302486,21160,218,60,5,8.333333333333334,3.568120160740314,14432|15461|15519|22240|234267,Gap43|Hras|Hsp90aa1|Dpysl3|Gpm6a,-1.413278446246933,0,10,0,0,-6.453440894214423,22.51063829787234,
1,-3.3982807754501665,GO:0120034,M1,1,0,GO Biological Processes,19,positive regulation of plasma membrane bounded cell projection assembly,19_GO:0048518 positive regulation of biological process,-3.3982807754501665,11.562841530054646,6.239365411912958,21160,122,60,4,6.666666666666667,3.220305943597653,15461|15519|22240|234267,Hras|Hsp90aa1|Dpysl3|Gpm6a,-1.4054375680693907,0,10,0,0,-6.453440894214423,22.51063829787234,
1,-3.3908132493655527,GO:0060491,M1,1,0,GO Biological Processes,19,regulation of cell projection assembly,19_GO:0050789 regulation of biological process,-3.3908132493655527,7.978883861236803,5.561425275359478,21160,221,60,5,8.333333333333334,3.568120160740314,14432|15461|15519|22240|234267,Gap43|Hras|Hsp90aa1|Dpysl3|Gpm6a,-1.4026149470305405,0,10,0,0,-6.453440894214423,22.51063829787234,
1,-3.1797059242616155,GO:0051489,M1,1,0,GO Biological Processes,19,regulation of filopodium assembly,19_GO:0050789 regulation of biological process,-3.1797059242616155,17.633333333333333,6.8801143316905335,21160,60,60,3,5.0,2.8136571693556887,14432|22240|234267,Gap43|Dpysl3|Gpm6a,-1.2497882325785288,0,10,0,0,-6.453440894214423,22.51063829787234,
1,-6.087196901712444,GO:0019725,M1,1,0,GO Biological Processes,19,cellular homeostasis,19_GO:0042592 homeostatic process,-6.087196901712444,5.781420765027322,7.020718273248876,21160,732,60,12,20.0,5.163977794943222,11938|11964|12709|15275|17754|19349|68585|72961|98660|108664|109676|235380,Atp2a2|Atp6v1a|Ckb|Hk1|Map1a|Rab7|Rtn4|Slc17a7|Atp1a2|Atp6v1h|Ank2|Dmxl2,-3.356319667156007,0,11,1,1,-6.087196901712444,26.45,
1,-4.238166374146187,GO:0055082,M1,1,0,GO Biological Processes,19,intracellular chemical homeostasis,19_GO:0042592 homeostatic process,-4.238166374146187,5.127625201938611,5.5579771310876005,21160,619,60,9,15.0,4.6097722286464435,11938|11964|12709|15275|19349|68585|98660|109676|235380,Atp2a2|Atp6v1a|Ckb|Hk1|Rab7|Rtn4|Atp1a2|Ank2|Dmxl2,-1.974675766268173,0,11,0,0,-6.087196901712444,26.45,
1,-4.237031917866865,GO:0055117,M1,1,0,GO Biological Processes,19,regulation of cardiac muscle contraction,19_GO:0032501 multicellular organismal process,-4.237031917866865,19.063063063063066,8.300268164687225,21160,74,60,4,6.666666666666667,3.220305943597653,11938|15519|98660|109676,Atp2a2|Hsp90aa1|Atp1a2|Ank2,-1.974675766268173,0,11,0,0,-6.087196901712444,26.45,
1,-3.9560774098112135,GO:0042391,M1,1,0,GO Biological Processes,19,regulation of membrane potential,19_GO:0065007 biological regulation,-3.9560774098112135,5.3842239185750635,5.419105147882452,21160,524,60,8,13.333333333333334,4.388537257362556,11938|13385|14672|14682|50997|72961|98660|109676,Atp2a2|Dlg4|Gna11|Gnaq|Mpp2|Slc17a7|Atp1a2|Ank2,-1.7810440821392581,0,11,0,0,-6.087196901712444,26.45,
1,-3.8866090422619917,GO:0006942,M1,1,0,GO Biological Processes,19,regulation of striated muscle contraction,19_GO:0032501 multicellular organismal process,-3.8866090422619917,15.501831501831502,7.392708059951323,21160,91,60,4,6.666666666666667,3.220305943597653,11938|15519|98660|109676,Atp2a2|Hsp90aa1|Atp1a2|Ank2,-1.7481045316303854,0,11,0,0,-6.087196901712444,26.45,
1,-3.7017415116813863,GO:0086004,M1,1,0,GO Biological Processes,19,regulation of cardiac muscle cell contraction,19_GO:0032501 multicellular organismal process,-3.7017415116813863,26.45,8.591179483368157,21160,40,60,3,5.0,2.8136571693556887,11938|98660|109676,Atp2a2|Atp1a2|Ank2,-1.6067026948308702,0,11,0,0,-6.087196901712444,26.45,
1,-3.5098874000502094,GO:0006873,M1,1,0,GO Biological Processes,19,intracellular monoatomic ion homeostasis,19_GO:0042592 homeostatic process,-3.5098874000502094,5.37835875090777,5.057128517083625,21160,459,60,7,11.666666666666666,4.144384867012947,11938|11964|12709|19349|98660|109676|235380,Atp2a2|Atp6v1a|Ckb|Rab7|Atp1a2|Ank2|Dmxl2,-1.4702477195991006,0,11,0,0,-6.087196901712444,26.45,
1,-3.438988291120907,GO:1903115,M1,1,0,GO Biological Processes,19,regulation of actin filament-based movement,19_GO:0050789 regulation of biological process,-3.438988291120907,21.591836734693878,7.695213793210605,21160,49,60,3,5.0,2.8136571693556887,11938|98660|109676,Atp2a2|Atp1a2|Ank2,-1.4221448073363647,0,11,0,0,-6.087196901712444,26.45,
1,-3.4255280580217007,mmu04919,M1,1,0,KEGG Pathway,24,Thyroid hormone signaling pathway - Mus musculus (house mouse),,-3.4255280580217007,11.755555555555556,6.300609591226464,21160,120,60,4,6.666666666666667,3.220305943597653,11938|15461|56421|98660,Atp2a2|Hras|Pfkp|Atp1a2,-1.4160249374029017,0,11,0,0,-6.087196901712444,26.45,
1,-3.2565755554842077,GO:0001508,M1,1,0,GO Biological Processes,19,action potential,19_GO:0065007 biological regulation,-3.2565755554842077,10.606516290726818,5.9263193914617665,21160,133,60,4,6.666666666666667,3.220305943597653,14672|14682|98660|109676,Gna11|Gnaq|Atp1a2|Ank2,-1.3017154417987287,0,11,0,0,-6.087196901712444,26.45,
1,-3.0481662938646843,GO:0050801,M1,1,0,GO Biological Processes,19,monoatomic ion homeostasis,19_GO:0042592 homeostatic process,-3.0481662938646843,4.49666059502125,4.4266184189148925,21160,549,60,7,11.666666666666666,4.144384867012947,11938|11964|12709|19349|98660|109676|235380,Atp2a2|Atp6v1a|Ckb|Rab7|Atp1a2|Ank2|Dmxl2,-1.1550259996761352,0,11,0,0,-6.087196901712444,26.45,
1,-2.8596514346338378,GO:0006937,M1,1,0,GO Biological Processes,19,regulation of muscle contraction,19_GO:0032501 multicellular organismal process,-2.8596514346338378,8.298039215686275,5.094556709673753,21160,170,60,4,6.666666666666667,3.220305943597653,11938|15519|98660|109676,Atp2a2|Hsp90aa1|Atp1a2|Ank2,-1.0366279768654083,0,11,0,0,-6.087196901712444,26.45,
1,-2.779895932782517,GO:0030003,M1,1,0,GO Biological Processes,19,intracellular monoatomic cation homeostasis,19_GO:0042592 homeostatic process,-2.779895932782517,4.723214285714286,4.247447185845865,21160,448,60,6,10.0,3.872983346207417,11938|11964|19349|98660|109676|235380,Atp2a2|Atp6v1a|Rab7|Atp1a2|Ank2|Dmxl2,-0.9754216779178171,0,11,0,0,-6.087196901712444,26.45,
1,-2.698405418724957,GO:0098771,M1,1,0,GO Biological Processes,19,inorganic ion homeostasis,19_GO:0042592 homeostatic process,-2.698405418724957,4.550537634408602,4.1282866796278235,21160,465,60,6,10.0,3.872983346207417,11938|11964|12709|72961|98660|109676,Atp2a2|Atp6v1a|Ckb|Slc17a7|Atp1a2|Ank2,-0.9131705218459274,0,11,0,0,-6.087196901712444,26.45,
1,-2.5867527726985653,GO:0008016,M1,1,0,GO Biological Processes,19,regulation of heart contraction,19_GO:0032501 multicellular organismal process,-2.5867527726985653,6.983498349834984,4.556568558943964,21160,202,60,4,6.666666666666667,3.220305943597653,11938|15519|98660|109676,Atp2a2|Hsp90aa1|Atp1a2|Ank2,-0.8295465994197793,0,11,0,0,-6.087196901712444,26.45,
1,-2.569508750954623,GO:0044057,M1,1,0,GO Biological Processes,19,regulation of system process,19_GO:0032501 multicellular organismal process,-2.569508750954623,3.7067067067067065,3.7848346806104876,21160,666,60,7,11.666666666666666,4.144384867012947,11938|13385|14683|15519|21960|98660|109676,Atp2a2|Dlg4|Gnas|Hsp90aa1|Tnr|Atp1a2|Ank2,-0.8150084710517617,0,11,0,0,-6.087196901712444,26.45,
1,-2.3934309075251843,GO:0055080,M1,1,0,GO Biological Processes,19,monoatomic cation homeostasis,19_GO:0042592 homeostatic process,-2.3934309075251843,3.9477611940298507,3.6861262770242287,21160,536,60,6,10.0,3.872983346207417,11938|11964|19349|98660|109676|235380,Atp2a2|Atp6v1a|Rab7|Atp1a2|Ank2|Dmxl2,-0.671404230717366,0,11,0,0,-6.087196901712444,26.45,
1,-2.1246343867328625,GO:0090257,M1,1,0,GO Biological Processes,19,regulation of muscle system process,19_GO:0032501 multicellular organismal process,-2.1246343867328625,5.167277167277168,3.6955377545027885,21160,273,60,4,6.666666666666667,3.220305943597653,11938|15519|98660|109676,Atp2a2|Hsp90aa1|Atp1a2|Ank2,-0.4507023727662396,0,11,0,0,-6.087196901712444,26.45,
1,-2.102852812180929,GO:1903522,M1,1,0,GO Biological Processes,19,regulation of blood circulation,19_GO:0032501 multicellular organismal process,-2.102852812180929,5.09265944645006,3.6562090160295595,21160,277,60,4,6.666666666666667,3.220305943597653,11938|15519|98660|109676,Atp2a2|Hsp90aa1|Atp1a2|Ank2,-0.43419624239732657,0,11,0,0,-6.087196901712444,26.45,
1,-5.89963676262074,mmu01200,M1,1,0,KEGG Pathway,24,Carbon metabolism - Mus musculus (house mouse),,-5.89963676262074,17.34426229508197,9.654393143834277,21160,122,60,6,10.0,3.872983346207417,11429|15275|18293|18597|56421|110446,Aco2|Hk1|Ogdh|Pdha1|Pfkp|Acat1,-3.1813486553723234,0,12,1,1,-5.89963676262074,28.594594594594593,
1,-4.919095278821796,GO:0006091,M1,1,0,GO Biological Processes,19,generation of precursor metabolites and energy,19_GO:0009987 cellular process,-4.919095278821796,7.366405570060923,6.7047754228494085,21160,383,60,8,13.333333333333334,4.388537257362556,11429|14683|15275|18293|18597|56421|110078|110446,Aco2|Gnas|Hk1|Ogdh|Pdha1|Pfkp|Pygb|Acat1,-2.4828139299239305,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-4.692098291525479,mmu04066,M1,1,0,KEGG Pathway,24,HIF-1 signaling pathway - Mus musculus (house mouse),,-4.692098291525479,15.071225071225072,8.138661386606682,21160,117,60,5,8.333333333333334,3.568120160740314,12322|12323|15275|18597|56421,Camk2a|Camk2b|Hk1|Pdha1|Pfkp,-2.3273692312172285,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-4.356613119678343,mmu05230,M1,1,0,KEGG Pathway,24,Central carbon metabolism in cancer - Mus musculus (house mouse),,-4.356613119678343,20.444444444444446,8.6268742107663,21160,69,60,4,6.666666666666667,3.220305943597653,15275|15461|18597|56421,Hk1|Hras|Pdha1|Pfkp,-2.0765282011192197,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-4.288372668123574,GO:1901292,M1,1,0,GO Biological Processes,19,nucleoside phosphate catabolic process,19_GO:0009987 cellular process,-4.288372668123574,12.417840375586856,7.279715591047206,21160,142,60,5,8.333333333333334,3.568120160740314,12799|15275|18293|56421|110446,Cnp|Hk1|Ogdh|Pfkp|Acat1,-2.017242592217377,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-4.0624988254978724,GO:0006090,M1,1,0,GO Biological Processes,19,pyruvate metabolic process,19_GO:0009987 cellular process,-4.0624988254978724,17.203252032520325,7.839283673740733,21160,82,60,4,6.666666666666667,3.220305943597653,15275|18293|18597|56421,Hk1|Ogdh|Pdha1|Pfkp,-1.8608405142527922,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.930736907148322,GO:0046034,M1,1,0,GO Biological Processes,19,ATP metabolic process,19_GO:0009987 cellular process,-3.930736907148322,10.433925049309666,6.566004504811769,21160,169,60,5,8.333333333333334,3.568120160740314,11964|15275|18293|56421|98660,Atp6v1a|Hk1|Ogdh|Pfkp|Atp1a2,-1.7671960478366073,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.8034512622272154,GO:0006734,M1,1,0,GO Biological Processes,19,NADH metabolic process,19_GO:0009987 cellular process,-3.8034512622272154,28.594594594594593,8.95837106399867,21160,37,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-1.6841099108826185,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.680060597426011,GO:0006753,M1,1,0,GO Biological Processes,19,nucleoside phosphate metabolic process,19_GO:0009987 cellular process,-3.680060597426011,4.906666666666667,5.064619356223843,21160,575,60,8,13.333333333333334,4.388537257362556,11964|12799|15275|18293|18597|56421|98660|110446,Atp6v1a|Cnp|Hk1|Ogdh|Pdha1|Pfkp|Atp1a2|Acat1,-1.5879661612222764,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.6512394804962436,GO:0009205,M1,1,0,GO Biological Processes,19,purine ribonucleoside triphosphate metabolic process,19_GO:0009987 cellular process,-3.6512394804962436,9.089347079037802,6.035851003695959,21160,194,60,5,8.333333333333334,3.568120160740314,11964|15275|18293|56421|98660,Atp6v1a|Hk1|Ogdh|Pfkp|Atp1a2,-1.5649745879532326,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.6000985837584776,GO:0046434,M1,1,0,GO Biological Processes,19,organophosphate catabolic process,19_GO:0009987 cellular process,-3.6000985837584776,8.860971524288107,5.941262337165868,21160,199,60,5,8.333333333333334,3.568120160740314,12799|15275|18293|56421|110446,Cnp|Hk1|Ogdh|Pfkp|Acat1,-1.5280124021036683,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.5800378390790697,GO:0009199,M1,1,0,GO Biological Processes,19,ribonucleoside triphosphate metabolic process,19_GO:0009987 cellular process,-3.5800378390790697,8.772802653399669,5.904353592630997,21160,201,60,5,8.333333333333334,3.568120160740314,11964|15275|18293|56421|98660,Atp6v1a|Hk1|Ogdh|Pfkp|Atp1a2,-1.5142805526479861,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.5700899674522217,GO:0009144,M1,1,0,GO Biological Processes,19,purine nucleoside triphosphate metabolic process,19_GO:0009987 cellular process,-3.5700899674522217,8.72937293729373,5.886091321040686,21160,202,60,5,8.333333333333334,3.568120160740314,11964|15275|18293|56421|98660,Atp6v1a|Hk1|Ogdh|Pfkp|Atp1a2,-1.5091309401739812,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.555209263549464,GO:0055086,M1,1,0,GO Biological Processes,19,nucleobase-containing small molecule metabolic process,19_GO:0009987 cellular process,-3.555209263549464,4.702222222222223,4.905785103591407,21160,600,60,8,13.333333333333334,4.388537257362556,11964|12799|15275|18293|18597|56421|98660|110446,Atp6v1a|Cnp|Hk1|Ogdh|Pdha1|Pfkp|Atp1a2|Acat1,-1.4969730946066968,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.438988291120907,WP157,M1,1,0,WikiPathways,27,Glycolysis and gluconeogenesis,,-3.438988291120907,21.591836734693878,7.695213793210605,21160,49,60,3,5.0,2.8136571693556887,15275|18597|56421,Hk1|Pdha1|Pfkp,-1.4221448073363647,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.4179560229764405,GO:0009141,M1,1,0,GO Biological Processes,19,nucleoside triphosphate metabolic process,19_GO:0009987 cellular process,-3.4179560229764405,8.08868501529052,5.610051072302486,21160,218,60,5,8.333333333333334,3.568120160740314,11964|15275|18293|56421|98660,Atp6v1a|Hk1|Ogdh|Pfkp|Atp1a2,-1.413278446246933,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.3982807754501665,GO:0009166,M1,1,0,GO Biological Processes,19,nucleotide catabolic process,19_GO:0009987 cellular process,-3.3982807754501665,11.562841530054646,6.239365411912958,21160,122,60,4,6.666666666666667,3.220305943597653,12799|15275|18293|56421,Cnp|Hk1|Ogdh|Pfkp,-1.4054375680693907,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.3848375731167173,GO:0072523,M1,1,0,GO Biological Processes,19,purine-containing compound catabolic process,19_GO:0009987 cellular process,-3.3848375731167173,11.468834688346885,6.209275950727775,21160,123,60,4,6.666666666666667,3.220305943597653,15275|18293|56421|110446,Hk1|Ogdh|Pfkp|Acat1,-1.3989432256912693,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.3715120303823274,GO:0016052,M1,1,0,GO Biological Processes,19,carbohydrate catabolic process,19_GO:0009987 cellular process,-3.3715120303823274,11.376344086021506,6.179532108166583,21160,124,60,4,6.666666666666667,3.220305943597653,15275|18293|56421|110078,Hk1|Ogdh|Pfkp|Pygb,-1.3879094797364644,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.314221700678287,GO:0006096,M1,1,0,GO Biological Processes,19,glycolytic process,19_GO:0009987 cellular process,-3.314221700678287,19.59259259259259,7.294841041467023,21160,54,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-1.3441216204360709,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.2362496839462582,GO:0072521,M1,1,0,GO Biological Processes,19,purine-containing compound metabolic process,19_GO:0009987 cellular process,-3.2362496839462582,4.840522875816993,4.681633188192257,21160,510,60,7,11.666666666666666,4.144384867012947,11964|15275|18293|18597|56421|98660|110446,Atp6v1a|Hk1|Ogdh|Pdha1|Pfkp|Atp1a2|Acat1,-1.2877607527167196,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.2228991591271243,GO:0046032,M1,1,0,GO Biological Processes,19,ADP catabolic process,19_GO:0009987 cellular process,-3.2228991591271243,18.24137931034483,7.011422866845854,21160,58,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-1.2786063424911938,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.1797059242616155,GO:0019674,M1,1,0,GO Biological Processes,19,NAD metabolic process,19_GO:0009987 cellular process,-3.1797059242616155,17.633333333333333,6.8801143316905335,21160,60,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-1.2497882325785288,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.138011191029526,GO:0009137,M1,1,0,GO Biological Processes,19,purine nucleoside diphosphate catabolic process,19_GO:0009987 cellular process,-3.138011191029526,17.06451612903226,6.754991649785763,21160,62,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-1.2200473131159448,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.138011191029526,GO:0009181,M1,1,0,GO Biological Processes,19,purine ribonucleoside diphosphate catabolic process,19_GO:0009987 cellular process,-3.138011191029526,17.06451612903226,6.754991649785763,21160,62,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-1.2200473131159448,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.138011191029526,GO:0019364,M1,1,0,GO Biological Processes,19,pyridine nucleotide catabolic process,19_GO:0009987 cellular process,-3.138011191029526,17.06451612903226,6.754991649785763,21160,62,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-1.2200473131159448,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.117695150418043,GO:0046031,M1,1,0,GO Biological Processes,19,ADP metabolic process,19_GO:0009987 cellular process,-3.117695150418043,16.793650793650794,6.694596735515852,21160,63,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-1.2105861490033734,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.058739194434329,GO:0009191,M1,1,0,GO Biological Processes,19,ribonucleoside diphosphate catabolic process,19_GO:0009987 cellular process,-3.058739194434329,16.03030303030303,6.521420440417581,21160,66,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-1.1637389638616562,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.058739194434329,GO:0072526,M1,1,0,GO Biological Processes,19,pyridine-containing compound catabolic process,19_GO:0009987 cellular process,-3.058739194434329,16.03030303030303,6.521420440417581,21160,66,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-1.1637389638616562,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.0397172644579813,mmu00010,M1,1,0,KEGG Pathway,24,Glycolysis / Gluconeogenesis - Mus musculus (house mouse),,-3.0397172644579813,15.791044776119403,6.466198665824444,21160,67,60,3,5.0,2.8136571693556887,15275|18597|56421,Hk1|Pdha1|Pfkp,-1.1518741896344387,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-3.0209945170251293,GO:0009134,M1,1,0,GO Biological Processes,19,nucleoside diphosphate catabolic process,19_GO:0009987 cellular process,-3.0209945170251293,15.558823529411764,6.4121522213096185,21160,68,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-1.1399725571468395,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.98441147114119,GO:0009135,M1,1,0,GO Biological Processes,19,purine nucleoside diphosphate metabolic process,19_GO:0009987 cellular process,-2.98441147114119,15.114285714285714,6.307417831287153,21160,70,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-1.1199953282145358,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.98441147114119,GO:0009179,M1,1,0,GO Biological Processes,19,purine ribonucleoside diphosphate metabolic process,19_GO:0009987 cellular process,-2.98441147114119,15.114285714285714,6.307417831287153,21160,70,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-1.1199953282145358,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.8672355307453348,GO:0009150,M1,1,0,GO Biological Processes,19,purine ribonucleotide metabolic process,19_GO:0009987 cellular process,-2.8672355307453348,6.101499423298732,4.656473128280589,21160,289,60,5,8.333333333333334,3.568120160740314,11964|15275|18293|56421|98660,Atp6v1a|Hk1|Ogdh|Pfkp|Atp1a2,-1.0410420261873987,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.8549391808395765,GO:0009117,M1,1,0,GO Biological Processes,19,nucleotide metabolic process,19_GO:0009987 cellular process,-2.8549391808395765,4.886836027713626,4.357665708052492,21160,433,60,6,10.0,3.872983346207417,11964|12799|15275|18293|56421|98660,Atp6v1a|Cnp|Hk1|Ogdh|Pfkp|Atp1a2,-1.0334921113061022,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.8498403607118776,GO:0005975,M1,1,0,GO Biological Processes,19,carbohydrate metabolic process,19_GO:0009987 cellular process,-2.8498403607118776,4.875576036866359,4.350161161033342,21160,434,60,6,10.0,3.872983346207417,15275|18293|18597|56421|98660|110078,Hk1|Ogdh|Pdha1|Pfkp|Atp1a2|Pygb,-1.0299639781776342,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.8461436117418093,GO:0032787,M1,1,0,GO Biological Processes,19,monocarboxylic acid metabolic process,19_GO:0009987 cellular process,-2.8461436117418093,4.149019607843137,4.154812768444969,21160,595,60,7,11.666666666666666,4.144384867012947,15275|18293|18597|18823|56421|110446|269060,Hk1|Ogdh|Pdha1|Plp1|Pfkp|Acat1|Dagla,-1.0278322560611934,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.7859431269968464,GO:0009185,M1,1,0,GO Biological Processes,19,ribonucleoside diphosphate metabolic process,19_GO:0009987 cellular process,-2.7859431269968464,12.902439024390244,5.758510435703178,21160,82,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-0.9799530085271974,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.727405150468306,GO:0009259,M1,1,0,GO Biological Processes,19,ribonucleotide metabolic process,19_GO:0009987 cellular process,-2.727405150468306,5.669882100750269,4.424105377545197,21160,311,60,5,8.333333333333334,3.568120160740314,11964|15275|18293|56421|98660,Atp6v1a|Hk1|Ogdh|Pfkp|Atp1a2,-0.9355561254808015,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.712251681755493,GO:0009132,M1,1,0,GO Biological Processes,19,nucleoside diphosphate metabolic process,19_GO:0009987 cellular process,-2.712251681755493,12.160919540229886,5.562607113589194,21160,87,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-0.9241117942330562,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.6734655913533167,GO:0019693,M1,1,0,GO Biological Processes,19,ribose phosphate metabolic process,19_GO:0009987 cellular process,-2.6734655913533167,5.510416666666667,4.335355963989137,21160,320,60,5,8.333333333333334,3.568120160740314,11964|15275|18293|56421|98660,Atp6v1a|Hk1|Ogdh|Pfkp|Atp1a2,-0.8954092791014105,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.642970618125612,GO:0009154,M1,1,0,GO Biological Processes,19,purine ribonucleotide catabolic process,19_GO:0009987 cellular process,-2.642970618125612,11.5,5.3821218358591425,21160,92,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-0.8725164005590937,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.556078321046892,GO:0005996,M1,1,0,GO Biological Processes,19,monosaccharide metabolic process,19_GO:0009987 cellular process,-2.556078321046892,6.847896440129451,4.4976098600084535,21160,206,60,4,6.666666666666667,3.220305943597653,15275|18597|56421|98660,Hk1|Pdha1|Pfkp|Atp1a2,-0.8029246917793029,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.554201372689142,GO:0034655,M1,1,0,GO Biological Processes,19,nucleobase-containing compound catabolic process,19_GO:0009987 cellular process,-2.554201372689142,5.1710654936461395,4.140723516705797,21160,341,60,5,8.333333333333334,3.568120160740314,12799|15275|18293|56421|110446,Cnp|Hk1|Ogdh|Pfkp|Acat1,-0.8023902312970622,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.5279172422656524,GO:0009261,M1,1,0,GO Biological Processes,19,ribonucleotide catabolic process,19_GO:0009987 cellular process,-2.5279172422656524,10.475247524752476,5.089959718902729,21160,101,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-0.7814349343786394,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.492011897559312,GO:0006195,M1,1,0,GO Biological Processes,19,purine nucleotide catabolic process,19_GO:0009987 cellular process,-2.492011897559312,10.173076923076923,5.000641674661583,21160,104,60,3,5.0,2.8136571693556887,15275|18293|56421,Hk1|Ogdh|Pfkp,-0.7547005529974651,0,12,0,0,-5.89963676262074,28.594594594594593,
1,-2.421229651123826,GO:0090407,M1,1,0,GO Biological Processes,19,organophosphate biosynthetic process,19_GO:0009987 cellular process,-2.421229651123826,4.0,3.7262408107444305,21160,529,60,6,10.0,3.872983346207417,11964|12709|15275|18597|110446|668212,Atp6v1a|Ckb|Hk1|Pdha1|Acat1|Efr3b,-0.6916278785176315,0,12,0,0,-5.89963676262074,28.594594594594593,
